shipping_id,order_id,shipping_provider,delivery_status,Shipping_date,return_date
18569,18569,UPS,Delivered,2025-01-09,
18570,18570,Canada Post,out-for-delivery,2024-12-30,
18571,18571,Canada Post,Returned,,2024-09-15
18572,18572,USPS,in-transit,2024-09-16,
18573,18573,USPS,Delivered,2024-08-04,
18574,18574,FedEx,out-for-delivery,2024-10-05,
18575,18575,Purolator,in-transit,2024-05-01,
18576,18576,Canada Post,in-transit,2024-09-16,
18577,18577,FedEx,in-transit,2024-05-06,
18578,18578,Canada Post,in-transit,2024-02-17,
18579,18579,FedEx,in-transit,2024-06-19,
18580,18580,USPS,Delivered,2024-06-11,
18581,18581,DHL,Delivered,2024-02-12,
18582,18582,Purolator,Delivered,2024-05-31,
18583,18583,Canada Post,out-for-delivery,2024-10-16,
18584,18584,FedEx,Delivered,2024-10-04,
18585,18585,UPS,Delivered,2024-04-13,
18586,18586,USPS,Returned,,2024-07-26
18587,18587,USPS,Delivered,2024-11-13,
18588,18588,UPS,Delivered,2024-08-20,
18589,18589,Purolator,out-for-delivery,2024-12-18,
18590,18590,USPS,in-transit,2024-11-07,
18591,18591,DHL,out-for-delivery,2024-09-21,
18592,18592,Canada Post,Delivered,2024-11-15,
18593,18593,USPS,in-transit,2024-12-30,
18594,18594,DHL,out-for-delivery,2024-07-13,
18595,18595,USPS,Delivered,2024-10-11,
18596,18596,DHL,Delivered,2024-10-12,
18597,18597,Purolator,Delivered,2024-06-18,
18598,18598,DHL,out-for-delivery,2025-01-12,
18599,18599,FedEx,Delivered,2025-01-19,
18600,18600,Canada Post,in-transit,2024-02-04,
18601,18601,FedEx,Delivered,2024-05-22,
18602,18602,Canada Post,in-transit,2024-10-14,
18603,18603,DHL,Delivered,2024-11-30,
18604,18604,DHL,in-transit,2024-02-14,
18605,18605,Purolator,out-for-delivery,2025-01-14,
18606,18606,Canada Post,out-for-delivery,2025-01-22,
18607,18607,Purolator,out-for-delivery,2024-07-08,
18608,18608,USPS,out-for-delivery,2025-01-02,
18609,18609,DHL,out-for-delivery,2024-09-06,
18610,18610,Canada Post,Returned,,2024-03-30
18611,18611,Purolator,Delivered,2024-10-27,
18612,18612,Purolator,out-for-delivery,2024-05-11,
18613,18613,USPS,Delivered,2024-09-20,
18614,18614,DHL,Returned,,2024-10-08
18615,18615,Purolator,Delivered,2024-12-06,
18616,18616,UPS,out-for-delivery,2024-01-12,
18617,18617,FedEx,out-for-delivery,2024-07-06,
18618,18618,DHL,in-transit,2024-12-30,
18619,18619,Canada Post,Delivered,2024-04-02,
18620,18620,UPS,in-transit,2024-06-14,
18621,18621,Purolator,in-transit,2024-12-03,
18622,18622,USPS,out-for-delivery,2024-10-05,
18623,18623,UPS,Returned,,2024-07-01
18624,18624,UPS,out-for-delivery,2024-11-11,
18625,18625,USPS,Delivered,2024-05-29,
18626,18626,Canada Post,in-transit,2024-12-31,
18627,18627,UPS,out-for-delivery,2024-05-23,
18628,18628,FedEx,out-for-delivery,2024-06-04,
18629,18629,DHL,Delivered,2025-01-14,
18630,18630,FedEx,out-for-delivery,2024-12-15,
18631,18631,UPS,Delivered,2024-04-05,
18632,18632,DHL,Delivered,2024-09-21,
18633,18633,FedEx,Delivered,2024-03-14,
18634,18634,USPS,in-transit,2024-12-15,
18635,18635,Purolator,Delivered,2024-04-04,
18636,18636,Purolator,out-for-delivery,2024-04-28,
18637,18637,DHL,Delivered,2024-10-30,
18638,18638,UPS,Delivered,2024-10-21,
18639,18639,DHL,in-transit,2024-04-08,
18640,18640,Purolator,Delivered,2024-05-17,
18641,18641,Canada Post,Delivered,2024-10-12,
18642,18642,UPS,in-transit,2024-05-21,
18643,18643,UPS,out-for-delivery,2024-03-30,
18644,18644,DHL,Delivered,2024-09-16,
18645,18645,USPS,out-for-delivery,2025-01-09,
18646,18646,Canada Post,in-transit,2024-04-28,
18647,18647,Canada Post,in-transit,2024-01-23,
18648,18648,Purolator,Delivered,2024-12-20,
18649,18649,USPS,in-transit,2024-02-17,
18650,18650,Canada Post,out-for-delivery,2024-10-27,
18651,18651,USPS,Returned,,2024-07-26
18652,18652,Canada Post,Delivered,2024-05-25,
18653,18653,UPS,out-for-delivery,2024-12-01,
18654,18654,USPS,out-for-delivery,2024-12-18,
18655,18655,Purolator,Delivered,2024-08-17,
18656,18656,UPS,in-transit,2024-08-28,
18657,18657,USPS,out-for-delivery,2024-02-17,
18658,18658,FedEx,out-for-delivery,2024-04-19,
18659,18659,DHL,Delivered,2024-11-16,
18660,18660,Canada Post,out-for-delivery,2024-12-19,
18661,18661,DHL,out-for-delivery,2024-08-06,
18662,18662,UPS,Delivered,2024-09-29,
18663,18663,USPS,in-transit,2024-10-22,
18664,18664,USPS,in-transit,2024-03-09,
18665,18665,Purolator,Delivered,2024-06-20,
18666,18666,Purolator,out-for-delivery,2024-01-08,
18667,18667,UPS,Delivered,2024-11-02,
18668,18668,USPS,Returned,,2024-10-11
18669,18669,DHL,Delivered,2024-01-31,
18670,18670,Canada Post,Delivered,2024-01-19,
18671,18671,Canada Post,out-for-delivery,2024-11-12,
18672,18672,Purolator,Delivered,2024-06-15,
18673,18673,FedEx,Delivered,2024-07-22,
18674,18674,DHL,Delivered,2024-10-15,
18675,18675,USPS,Delivered,2024-06-16,
18676,18676,UPS,Delivered,2024-04-12,
18677,18677,DHL,out-for-delivery,2024-02-08,
18678,18678,DHL,out-for-delivery,2025-01-09,
18679,18679,USPS,Delivered,2024-06-28,
18680,18680,DHL,out-for-delivery,2024-03-24,
18681,18681,FedEx,out-for-delivery,2024-09-21,
18682,18682,Canada Post,Delivered,2024-10-01,
18683,18683,FedEx,Delivered,2024-06-12,
18684,18684,Canada Post,Delivered,2024-05-18,
18685,18685,Purolator,Delivered,2024-01-18,
18686,18686,USPS,out-for-delivery,2024-12-25,
18687,18687,Purolator,Delivered,2024-03-17,
18688,18688,Purolator,Returned,,2024-07-29
18689,18689,FedEx,out-for-delivery,2024-12-25,
18690,18690,DHL,out-for-delivery,2024-05-27,
18691,18691,UPS,Delivered,2024-05-25,
18692,18692,FedEx,out-for-delivery,2025-01-14,
18693,18693,FedEx,Delivered,2024-05-16,
18694,18694,Canada Post,Delivered,2024-01-30,
18695,18695,Canada Post,out-for-delivery,2024-06-17,
18696,18696,DHL,out-for-delivery,2024-01-18,
18697,18697,UPS,out-for-delivery,2024-03-30,
18698,18698,USPS,out-for-delivery,2024-02-25,
18699,18699,Canada Post,out-for-delivery,2024-02-13,
18700,18700,Purolator,out-for-delivery,2024-01-30,
18701,18701,FedEx,Delivered,2024-08-04,
18702,18702,FedEx,out-for-delivery,2024-08-04,
18703,18703,Canada Post,Delivered,2024-06-23,
18704,18704,USPS,Returned,,2024-10-24
18705,18705,Purolator,Delivered,2024-04-11,
18706,18706,Canada Post,out-for-delivery,2024-01-28,
18707,18707,FedEx,Delivered,2024-01-06,
18708,18708,Canada Post,Delivered,2024-01-31,
18709,18709,USPS,Delivered,2025-01-01,
18710,18710,USPS,out-for-delivery,2024-02-02,
18711,18711,FedEx,Delivered,2024-05-05,
18712,18712,USPS,out-for-delivery,2024-08-20,
18713,18713,USPS,in-transit,2025-01-14,
18714,18714,UPS,out-for-delivery,2024-04-24,
18715,18715,USPS,in-transit,2024-06-22,
18716,18716,USPS,Delivered,2025-01-16,
18717,18717,UPS,Delivered,2024-03-28,
18718,18718,FedEx,out-for-delivery,2024-05-10,
18719,18719,USPS,in-transit,2024-02-02,
18720,18720,USPS,out-for-delivery,2024-11-04,
18721,18721,Canada Post,Returned,,2024-12-07
18722,18722,Canada Post,out-for-delivery,2024-09-25,
18723,18723,FedEx,out-for-delivery,2024-06-21,
18724,18724,DHL,Delivered,2024-05-27,
18725,18725,DHL,Delivered,2024-01-07,
18726,18726,UPS,out-for-delivery,2024-02-05,
18727,18727,Canada Post,in-transit,2024-12-14,
18728,18728,Canada Post,Delivered,2024-05-26,
18729,18729,Purolator,Delivered,2024-03-06,
18730,18730,Canada Post,Delivered,2024-06-10,
18731,18731,Purolator,Delivered,2025-01-07,
18732,18732,DHL,Delivered,2024-06-27,
18733,18733,Canada Post,Delivered,2024-11-15,
18734,18734,UPS,out-for-delivery,2024-01-12,
18735,18735,UPS,Delivered,2024-05-27,
18736,18736,Canada Post,Delivered,2024-06-26,
18737,18737,Canada Post,out-for-delivery,2024-08-18,
18738,18738,Canada Post,in-transit,2024-12-13,
18739,18739,Purolator,in-transit,2024-10-13,
18740,18740,DHL,in-transit,2024-07-04,
18741,18741,UPS,Delivered,2024-10-08,
18742,18742,USPS,Delivered,2024-05-03,
18743,18743,USPS,Delivered,2024-06-01,
18744,18744,Purolator,out-for-delivery,2024-05-14,
18745,18745,Canada Post,Delivered,2024-10-02,
18746,18746,DHL,Delivered,2024-02-19,
18747,18747,UPS,in-transit,2024-04-22,
18748,18748,DHL,out-for-delivery,2025-01-16,
18749,18749,Canada Post,Delivered,2024-07-29,
18750,18750,USPS,Delivered,2024-07-10,
18751,18751,Purolator,Delivered,2024-04-11,
18752,18752,UPS,Delivered,2024-07-01,
18753,18753,DHL,Delivered,2024-03-27,
18754,18754,UPS,in-transit,2025-01-21,
18755,18755,UPS,out-for-delivery,2024-10-14,
18756,18756,Canada Post,Delivered,2024-07-14,
18757,18757,USPS,Returned,,2024-06-28
18758,18758,UPS,Delivered,2024-05-21,
18759,18759,Purolator,Delivered,2024-12-14,
18760,18760,FedEx,Delivered,2024-05-05,
18761,18761,DHL,Delivered,2024-01-20,
18762,18762,Canada Post,Delivered,2024-07-05,
18763,18763,UPS,Delivered,2024-11-04,
18764,18764,Purolator,Returned,,2024-08-19
18765,18765,USPS,Delivered,2024-12-09,
18766,18766,FedEx,Delivered,2024-06-24,
18767,18767,UPS,Delivered,2024-03-31,
18768,18768,Purolator,out-for-delivery,2024-01-10,
18769,18769,Canada Post,Returned,,2024-11-03
18770,18770,Purolator,Delivered,2024-05-10,
18771,18771,Canada Post,Delivered,2024-10-03,
18772,18772,Purolator,in-transit,2024-07-19,
18773,18773,DHL,Delivered,2024-02-16,
18774,18774,FedEx,Delivered,2024-02-25,
18775,18775,UPS,out-for-delivery,2025-01-14,
18776,18776,FedEx,Delivered,2024-11-13,
18777,18777,DHL,out-for-delivery,2024-10-31,
18778,18778,DHL,Delivered,2024-05-04,
18779,18779,DHL,Delivered,2024-10-05,
18780,18780,Purolator,in-transit,2025-01-01,
18781,18781,DHL,Delivered,2024-05-26,
18782,18782,FedEx,Delivered,2024-03-06,
18783,18783,USPS,in-transit,2024-03-12,
18784,18784,USPS,out-for-delivery,2024-11-30,
18785,18785,FedEx,out-for-delivery,2024-04-28,
18786,18786,Canada Post,Delivered,2024-09-25,
18787,18787,FedEx,Delivered,2024-06-04,
18788,18788,UPS,Delivered,2025-01-10,
18789,18789,Canada Post,in-transit,2024-04-13,
18790,18790,FedEx,out-for-delivery,2024-06-03,
18791,18791,FedEx,Returned,,2024-12-17
18792,18792,FedEx,in-transit,2024-04-18,
18793,18793,UPS,in-transit,2024-01-23,
18794,18794,UPS,out-for-delivery,2024-11-25,
18795,18795,UPS,Delivered,2024-02-01,
18796,18796,USPS,in-transit,2024-02-10,
18797,18797,DHL,out-for-delivery,2024-07-07,
18798,18798,FedEx,out-for-delivery,2024-05-02,
18799,18799,USPS,in-transit,2024-10-19,
18800,18800,UPS,Delivered,2025-01-20,
18801,18801,UPS,out-for-delivery,2024-05-21,
18802,18802,Canada Post,out-for-delivery,2024-01-24,
18803,18803,DHL,Delivered,2024-02-04,
18804,18804,UPS,out-for-delivery,2024-04-26,
18805,18805,FedEx,in-transit,2024-02-17,
18806,18806,Canada Post,Delivered,2024-08-11,
18807,18807,UPS,out-for-delivery,2024-07-11,
18808,18808,FedEx,out-for-delivery,2024-07-24,
18809,18809,FedEx,Delivered,2024-06-25,
18810,18810,FedEx,Delivered,2024-09-30,
18811,18811,DHL,in-transit,2024-07-28,
18812,18812,Canada Post,out-for-delivery,2024-12-04,
18813,18813,UPS,Delivered,2024-10-19,
18814,18814,FedEx,Delivered,2024-10-23,
18815,18815,Purolator,in-transit,2024-11-19,
18816,18816,Purolator,Delivered,2024-02-02,
18817,18817,USPS,out-for-delivery,2024-08-02,
18818,18818,FedEx,in-transit,2024-06-12,
18819,18819,DHL,in-transit,2025-01-17,
18820,18820,DHL,Delivered,2024-11-15,
18821,18821,Purolator,in-transit,2025-01-03,
18822,18822,USPS,Delivered,2024-09-16,
18823,18823,Purolator,in-transit,2024-09-12,
18824,18824,Canada Post,Delivered,2025-01-16,
18825,18825,Canada Post,in-transit,2024-10-22,
18826,18826,USPS,Delivered,2024-03-02,
18827,18827,USPS,out-for-delivery,2024-11-10,
18828,18828,USPS,Delivered,2024-11-11,
18829,18829,Canada Post,Delivered,2024-05-04,
18830,18830,Canada Post,Delivered,2024-07-26,
18831,18831,Canada Post,out-for-delivery,2024-11-02,
18832,18832,Purolator,Delivered,2024-07-25,
18833,18833,DHL,Delivered,2024-03-29,
18834,18834,FedEx,out-for-delivery,2024-11-18,
18835,18835,Canada Post,out-for-delivery,2024-07-10,
18836,18836,Purolator,out-for-delivery,2024-11-06,
18837,18837,FedEx,in-transit,2024-03-10,
18838,18838,Purolator,in-transit,2024-03-25,
18839,18839,DHL,Delivered,2024-11-01,
18840,18840,Purolator,in-transit,2024-04-19,
18841,18841,FedEx,in-transit,2024-11-17,
18842,18842,FedEx,in-transit,2024-07-29,
18843,18843,DHL,out-for-delivery,2024-10-30,
18844,18844,UPS,in-transit,2024-05-24,
18845,18845,FedEx,Returned,,2024-02-14
18846,18846,UPS,Delivered,2024-04-28,
18847,18847,FedEx,Delivered,2024-05-08,
18848,18848,UPS,Delivered,2024-09-15,
18849,18849,DHL,Delivered,2024-12-13,
18850,18850,Purolator,Delivered,2024-10-25,
18851,18851,USPS,Delivered,2024-03-25,
18852,18852,USPS,in-transit,2024-01-14,
18853,18853,Purolator,in-transit,2024-05-09,
18854,18854,Canada Post,Returned,,2024-01-15
18855,18855,FedEx,out-for-delivery,2024-03-14,
18856,18856,Purolator,Delivered,2024-05-27,
18857,18857,USPS,in-transit,2024-06-02,
18858,18858,Canada Post,out-for-delivery,2024-04-12,
18859,18859,DHL,out-for-delivery,2024-06-09,
18860,18860,UPS,in-transit,2024-09-30,
18861,18861,Canada Post,in-transit,2024-11-21,
18862,18862,UPS,in-transit,2024-11-22,
18863,18863,DHL,out-for-delivery,2024-01-17,
18864,18864,DHL,in-transit,2024-09-02,
18865,18865,Purolator,Delivered,2025-01-09,
18866,18866,UPS,in-transit,2024-02-20,
18867,18867,FedEx,Delivered,2024-01-09,
18868,18868,Purolator,Returned,,2024-01-24
18869,18869,DHL,in-transit,2024-11-24,
18870,18870,FedEx,out-for-delivery,2024-12-17,
18871,18871,DHL,Delivered,2024-08-31,
18872,18872,FedEx,out-for-delivery,2024-06-04,
18873,18873,USPS,in-transit,2024-03-21,
18874,18874,DHL,Returned,,2024-12-28
18875,18875,Canada Post,in-transit,2024-02-11,
18876,18876,Purolator,Delivered,2024-12-28,
18877,18877,USPS,out-for-delivery,2024-06-23,
18878,18878,UPS,out-for-delivery,2024-11-09,
18879,18879,Canada Post,Delivered,2024-05-17,
18880,18880,USPS,Returned,,2024-09-28
18881,18881,DHL,Returned,,2024-02-04
18882,18882,USPS,Returned,,2024-08-01
18883,18883,Canada Post,Delivered,2024-12-25,
18884,18884,Canada Post,out-for-delivery,2024-04-20,
18885,18885,UPS,Delivered,2024-07-28,
18886,18886,FedEx,Delivered,2024-10-20,
18887,18887,Canada Post,Delivered,2024-07-14,
18888,18888,Canada Post,in-transit,2024-02-29,
18889,18889,Canada Post,out-for-delivery,2024-06-10,
18890,18890,DHL,Returned,,2024-02-29
18891,18891,FedEx,out-for-delivery,2025-01-09,
18892,18892,Purolator,Delivered,2024-04-18,
18893,18893,Purolator,Delivered,2024-08-04,
18894,18894,DHL,out-for-delivery,2024-10-31,
18895,18895,USPS,out-for-delivery,2024-05-26,
18896,18896,FedEx,Returned,,2024-04-25
18897,18897,UPS,Returned,,2024-04-05
18898,18898,UPS,out-for-delivery,2025-01-19,
18899,18899,UPS,in-transit,2024-11-24,
18900,18900,USPS,Delivered,2024-10-31,
18901,18901,DHL,Delivered,2024-08-07,
18902,18902,Canada Post,out-for-delivery,2024-08-25,
18903,18903,DHL,Returned,,2024-11-14
18904,18904,USPS,out-for-delivery,2024-06-19,
18905,18905,DHL,Delivered,2024-08-24,
18906,18906,USPS,out-for-delivery,2024-08-03,
18907,18907,UPS,Delivered,2025-01-09,
18908,18908,USPS,Delivered,2024-10-27,
18909,18909,Purolator,Returned,,2024-02-19
18910,18910,DHL,Delivered,2024-12-04,
18911,18911,USPS,Delivered,2024-05-29,
18912,18912,DHL,in-transit,2024-06-13,
18913,18913,DHL,in-transit,2024-07-11,
18914,18914,UPS,in-transit,2024-07-08,
18915,18915,UPS,in-transit,2024-08-02,
18916,18916,USPS,Delivered,2024-10-17,
18917,18917,USPS,Delivered,2024-12-31,
18918,18918,DHL,Delivered,2024-03-11,
18919,18919,FedEx,out-for-delivery,2024-09-09,
18920,18920,DHL,Delivered,2024-06-23,
18921,18921,Purolator,Delivered,2024-07-11,
18922,18922,Purolator,out-for-delivery,2024-04-25,
18923,18923,Purolator,in-transit,2024-07-14,
18924,18924,FedEx,out-for-delivery,2024-04-27,
18925,18925,Canada Post,in-transit,2024-03-20,
18926,18926,USPS,Delivered,2024-07-24,
18927,18927,DHL,in-transit,2024-09-06,
18928,18928,UPS,out-for-delivery,2024-04-24,
18929,18929,USPS,in-transit,2025-01-09,
18930,18930,USPS,out-for-delivery,2024-05-06,
18931,18931,FedEx,out-for-delivery,2024-01-28,
18932,18932,FedEx,Returned,,2024-11-14
18933,18933,USPS,out-for-delivery,2024-09-26,
18934,18934,UPS,out-for-delivery,2024-01-06,
18935,18935,UPS,in-transit,2024-01-07,
18936,18936,Purolator,in-transit,2024-11-06,
18937,18937,Canada Post,Delivered,2024-02-26,
18938,18938,USPS,Delivered,2024-12-06,
18939,18939,Purolator,Returned,,2025-01-04
18940,18940,Purolator,Delivered,2024-02-27,
18941,18941,DHL,in-transit,2024-02-17,
18942,18942,USPS,Delivered,2024-12-22,
18943,18943,DHL,Delivered,2024-03-01,
18944,18944,Canada Post,Delivered,2024-06-11,
18945,18945,DHL,Delivered,2024-05-09,
18946,18946,USPS,Delivered,2024-09-15,
18947,18947,DHL,Delivered,2024-04-14,
18948,18948,USPS,Delivered,2024-04-28,
18949,18949,USPS,in-transit,2024-03-02,
18950,18950,Canada Post,Delivered,2024-09-28,
18951,18951,Purolator,Delivered,2024-10-07,
18952,18952,Purolator,in-transit,2024-05-15,
18953,18953,FedEx,out-for-delivery,2024-07-22,
18954,18954,USPS,Delivered,2024-02-25,
18955,18955,DHL,Delivered,2024-04-16,
18956,18956,Canada Post,Delivered,2024-11-28,
18957,18957,USPS,out-for-delivery,2024-12-14,
18958,18958,FedEx,Delivered,2024-01-12,
18959,18959,DHL,Delivered,2024-03-09,
18960,18960,Purolator,Delivered,2024-10-20,
18961,18961,DHL,Delivered,2024-12-15,
18962,18962,UPS,Delivered,2024-06-12,
18963,18963,DHL,out-for-delivery,2024-01-28,
18964,18964,FedEx,out-for-delivery,2024-03-08,
18965,18965,Canada Post,in-transit,2024-07-07,
18966,18966,UPS,Returned,,2025-01-21
18967,18967,Purolator,Delivered,2024-04-01,
18968,18968,Canada Post,in-transit,2024-12-11,
18969,18969,Purolator,Delivered,2024-10-05,
18970,18970,USPS,Delivered,2024-11-29,
18971,18971,UPS,Returned,,2025-01-23
18972,18972,FedEx,Returned,,2024-04-06
18973,18973,Canada Post,Delivered,2024-10-09,
18974,18974,Canada Post,in-transit,2024-09-10,
18975,18975,Canada Post,in-transit,2024-12-24,
18976,18976,Canada Post,out-for-delivery,2024-06-21,
18977,18977,USPS,Returned,,2024-04-10
18978,18978,UPS,Delivered,2024-10-10,
18979,18979,FedEx,Delivered,2024-02-22,
18980,18980,FedEx,Returned,,2024-03-23
18981,18981,FedEx,in-transit,2025-01-08,
18982,18982,UPS,out-for-delivery,2024-03-22,
18983,18983,DHL,in-transit,2024-12-04,
18984,18984,FedEx,out-for-delivery,2024-01-12,
18985,18985,USPS,in-transit,2024-11-03,
18986,18986,USPS,in-transit,2024-05-25,
18987,18987,DHL,Delivered,2024-12-30,
18988,18988,FedEx,in-transit,2024-08-01,
18989,18989,Canada Post,out-for-delivery,2024-05-07,
18990,18990,Purolator,Delivered,2025-01-11,
18991,18991,DHL,Delivered,2024-09-02,
18992,18992,USPS,in-transit,2024-03-25,
18993,18993,UPS,out-for-delivery,2024-02-11,
18994,18994,Canada Post,in-transit,2024-07-08,
18995,18995,FedEx,Delivered,2024-01-24,
18996,18996,DHL,Delivered,2024-05-13,
18997,18997,FedEx,Delivered,2024-07-20,
18998,18998,UPS,Delivered,2024-11-18,
18999,18999,Purolator,Delivered,2024-01-28,
19000,19000,Purolator,Delivered,2024-05-08,
19001,19001,UPS,in-transit,2024-11-22,
19002,19002,DHL,Delivered,2024-03-05,
19003,19003,Canada Post,out-for-delivery,2025-01-21,
19004,19004,DHL,in-transit,2024-06-24,
19005,19005,FedEx,Delivered,2024-01-19,
19006,19006,Purolator,in-transit,2024-04-23,
19007,19007,Canada Post,Delivered,2024-05-31,
19008,19008,FedEx,in-transit,2024-11-01,
19009,19009,Canada Post,Delivered,2024-11-28,
19010,19010,Purolator,Delivered,2024-12-15,
19011,19011,FedEx,Delivered,2024-08-10,
19012,19012,UPS,out-for-delivery,2024-01-04,
19013,19013,USPS,Delivered,2024-09-23,
19014,19014,Canada Post,out-for-delivery,2024-07-18,
19015,19015,UPS,out-for-delivery,2024-12-20,
19016,19016,Purolator,out-for-delivery,2024-03-08,
19017,19017,FedEx,Delivered,2024-09-21,
19018,19018,UPS,Delivered,2024-07-24,
19019,19019,USPS,Delivered,2024-09-30,
19020,19020,FedEx,out-for-delivery,2025-01-11,
19021,19021,USPS,out-for-delivery,2024-07-09,
19022,19022,DHL,Delivered,2024-10-12,
19023,19023,DHL,out-for-delivery,2024-06-01,
19024,19024,Purolator,out-for-delivery,2024-01-23,
19025,19025,UPS,Delivered,2025-01-18,
19026,19026,DHL,in-transit,2024-11-28,
19027,19027,Purolator,out-for-delivery,2024-08-17,
19028,19028,UPS,Delivered,2024-04-24,
19029,19029,UPS,Delivered,2024-10-18,
19030,19030,UPS,Delivered,2024-11-02,
19031,19031,Purolator,out-for-delivery,2024-01-09,
19032,19032,Purolator,in-transit,2024-08-04,
19033,19033,Canada Post,Delivered,2024-03-05,
19034,19034,Canada Post,out-for-delivery,2024-09-08,
19035,19035,FedEx,Delivered,2024-01-08,
19036,19036,Canada Post,out-for-delivery,2024-04-18,
19037,19037,DHL,out-for-delivery,2024-12-07,
19038,19038,UPS,Delivered,2024-02-09,
19039,19039,UPS,out-for-delivery,2024-04-13,
19040,19040,USPS,in-transit,2024-04-15,
19041,19041,DHL,Delivered,2024-07-25,
19042,19042,Canada Post,in-transit,2024-11-01,
19043,19043,FedEx,Delivered,2025-01-04,
19044,19044,USPS,Delivered,2024-06-15,
19045,19045,FedEx,Delivered,2025-01-22,
19046,19046,Purolator,Delivered,2024-06-16,
19047,19047,DHL,Delivered,2024-10-20,
19048,19048,UPS,in-transit,2024-09-02,
19049,19049,Canada Post,Delivered,2024-11-23,
19050,19050,Purolator,Delivered,2024-03-02,
19051,19051,Canada Post,Delivered,2024-08-13,
19052,19052,Canada Post,out-for-delivery,2024-08-21,
19053,19053,FedEx,Delivered,2024-02-27,
19054,19054,FedEx,Delivered,2024-05-04,
19055,19055,Canada Post,in-transit,2024-09-30,
19056,19056,UPS,Delivered,2024-01-14,
19057,19057,DHL,Delivered,2024-04-11,
19058,19058,USPS,in-transit,2024-04-24,
19059,19059,UPS,out-for-delivery,2024-12-13,
19060,19060,Canada Post,in-transit,2024-01-23,
19061,19061,FedEx,Delivered,2024-12-22,
19062,19062,DHL,out-for-delivery,2025-01-03,
19063,19063,UPS,out-for-delivery,2024-08-29,
19064,19064,USPS,out-for-delivery,2024-10-19,
19065,19065,DHL,Returned,,2024-11-04
19066,19066,USPS,Delivered,2024-03-28,
19067,19067,USPS,Returned,,2024-02-17
19068,19068,DHL,Delivered,2024-11-19,
19069,19069,DHL,in-transit,2024-10-31,
19070,19070,USPS,out-for-delivery,2024-03-14,
19071,19071,USPS,out-for-delivery,2024-05-24,
19072,19072,DHL,out-for-delivery,2024-08-08,
19073,19073,UPS,Delivered,2024-05-13,
19074,19074,FedEx,Delivered,2024-08-22,
19075,19075,USPS,in-transit,2024-08-25,
19076,19076,USPS,out-for-delivery,2024-12-09,
19077,19077,Purolator,out-for-delivery,2024-08-31,
19078,19078,Canada Post,out-for-delivery,2024-09-28,
19079,19079,UPS,Returned,,2024-01-30
19080,19080,UPS,Delivered,2024-04-17,
19081,19081,Purolator,Delivered,2024-07-24,
19082,19082,UPS,Delivered,2024-11-22,
19083,19083,Purolator,in-transit,2024-06-11,
19084,19084,USPS,in-transit,2024-06-28,
19085,19085,FedEx,in-transit,2024-07-26,
19086,19086,Canada Post,in-transit,2024-10-12,
19087,19087,USPS,out-for-delivery,2024-11-09,
19088,19088,FedEx,out-for-delivery,2024-09-25,
19089,19089,USPS,Returned,,2024-11-27
19090,19090,USPS,in-transit,2024-07-30,
19091,19091,USPS,Delivered,2024-08-20,
19092,19092,UPS,in-transit,2024-01-16,
19093,19093,USPS,Delivered,2024-01-19,
19094,19094,Canada Post,Delivered,2024-12-25,
19095,19095,DHL,Delivered,2024-08-18,
19096,19096,Purolator,Delivered,2024-02-12,
19097,19097,USPS,Delivered,2024-11-21,
19098,19098,Canada Post,Delivered,2024-02-04,
19099,19099,USPS,Delivered,2024-10-25,
19100,19100,FedEx,Returned,,2024-12-17
19101,19101,Purolator,Delivered,2024-09-05,
19102,19102,USPS,in-transit,2024-04-28,
19103,19103,UPS,in-transit,2024-07-11,
19104,19104,USPS,in-transit,2024-04-10,
19105,19105,FedEx,out-for-delivery,2024-05-13,
19106,19106,FedEx,Delivered,2024-02-12,
19107,19107,Purolator,Delivered,2024-03-29,
19108,19108,FedEx,out-for-delivery,2024-05-20,
19109,19109,FedEx,Delivered,2024-11-03,
19110,19110,Canada Post,out-for-delivery,2024-10-18,
19111,19111,UPS,Delivered,2024-05-11,
19112,19112,FedEx,in-transit,2024-08-09,
19113,19113,Purolator,Delivered,2024-08-26,
19114,19114,USPS,Delivered,2024-06-16,
19115,19115,UPS,out-for-delivery,2024-11-03,
19116,19116,FedEx,Delivered,2024-08-19,
19117,19117,USPS,out-for-delivery,2025-01-01,
19118,19118,UPS,in-transit,2024-03-23,
19119,19119,Purolator,out-for-delivery,2024-12-03,
19120,19120,UPS,out-for-delivery,2024-05-16,
19121,19121,Purolator,Delivered,2024-11-08,
19122,19122,FedEx,in-transit,2024-02-25,
19123,19123,UPS,in-transit,2024-12-16,
19124,19124,Purolator,Delivered,2024-02-10,
19125,19125,Canada Post,in-transit,2024-05-30,
19126,19126,UPS,Delivered,2024-01-27,
19127,19127,Purolator,Returned,,2024-01-20
19128,19128,DHL,Delivered,2024-06-01,
19129,19129,Purolator,out-for-delivery,2024-08-08,
19130,19130,UPS,Delivered,2024-03-17,
19131,19131,USPS,Delivered,2024-05-26,
19132,19132,UPS,Delivered,2025-01-15,
19133,19133,UPS,Delivered,2024-03-15,
19134,19134,Purolator,Delivered,2024-01-31,
19135,19135,Canada Post,out-for-delivery,2024-11-18,
19136,19136,UPS,Delivered,2025-01-13,
19137,19137,DHL,Delivered,2024-02-25,
19138,19138,Canada Post,Delivered,2024-07-31,
19139,19139,FedEx,Returned,,2024-06-12
19140,19140,FedEx,out-for-delivery,2024-07-17,
