inventory_id,product_id,stock_remaining,warehouse_id,restock_date
03601,002,466,W023,
03602,023,115,W010,
03603,023,381,W004,
03604,006,299,W026,
03605,020,181,W028,
03606,015,146,W031,
03607,003,61,W027,
03608,011,97,W002,
03609,017,432,W016,
03610,007,242,W023,
03611,006,409,W046,
03612,010,156,W038,
03613,005,389,W038,
03614,012,100,W035,
03615,007,306,W049,
03616,010,202,W035,
03617,023,214,W024,
03618,017,336,W039,
03619,003,28,W016,2025-01-29
03620,018,251,W026,
03621,021,73,W032,
03622,013,46,W038,2025-01-21
03623,009,26,W037,2025-02-03
03624,012,32,W020,2025-01-21
03625,023,198,W005,
03626,021,168,W034,
03627,001,328,W023,
03628,005,446,W030,
03629,010,443,W037,
03630,022,499,W031,
03631,010,490,W029,
03632,008,219,W012,
03633,002,181,W016,
03634,023,446,W007,
03635,002,470,W038,
03636,009,405,W002,
03637,018,448,W041,
03638,021,318,W008,
03639,003,175,W018,
03640,020,345,W041,
03641,008,397,W033,
03642,026,398,W027,
03643,020,40,W036,2025-02-02
03644,011,118,W019,
03645,019,298,W012,
03646,019,487,W032,
03647,011,456,W049,
03648,012,202,W036,
03649,009,53,W022,
03650,014,251,W004,
03651,009,370,W014,
03652,022,269,W021,
03653,016,18,W042,2025-02-10
03654,006,84,W012,
03655,016,221,W007,
03656,025,35,W039,2025-01-26
03657,015,212,W002,
03658,024,171,W025,
03659,022,257,W030,
03660,011,112,W018,
03661,020,338,W023,
03662,005,475,W024,
03663,021,292,W014,
03664,016,201,W026,
03665,021,110,W010,
03666,002,156,W047,
03667,023,487,W048,
03668,026,305,W050,
03669,018,407,W041,
03670,011,89,W038,
03671,012,392,W037,
03672,022,101,W008,
03673,019,126,W032,
03674,015,362,W010,
03675,015,365,W045,
03676,017,384,W012,
03677,005,290,W031,
03678,009,243,W016,
03679,017,305,W015,
03680,021,421,W027,
03681,018,322,W010,
03682,008,471,W014,
03683,007,406,W018,
03684,005,191,W021,
03685,024,437,W039,
03686,012,353,W018,
03687,019,213,W031,
03688,019,301,W010,
03689,009,135,W021,
03690,009,500,W010,
03691,026,132,W014,
03692,001,67,W021,
03693,001,312,W006,
03694,001,471,W032,
03695,021,428,W022,
03696,018,78,W007,
03697,003,15,W002,2025-02-07
03698,014,440,W016,
03699,019,291,W029,
03700,020,393,W020,
03701,002,109,W046,
03702,011,361,W050,
03703,013,472,W017,
03704,003,334,W016,
03705,003,476,W001,
03706,012,74,W012,
03707,005,123,W032,
03708,004,86,W039,
03709,025,92,W018,
03710,026,383,W001,
03711,001,50,W010,
03712,025,220,W040,
03713,006,2,W034,2025-01-30
03714,005,136,W018,
03715,004,244,W005,
03716,019,124,W050,
03717,003,367,W031,
03718,010,365,W021,
03719,020,10,W044,2025-02-03
03720,006,288,W011,
03721,011,170,W050,
03722,020,183,W047,
03723,008,350,W009,
03724,010,267,W039,
03725,001,348,W040,
03726,014,398,W009,
03727,001,50,W018,
03728,007,306,W049,
03729,001,390,W028,
03730,021,476,W050,
03731,015,79,W012,
03732,022,135,W039,
03733,009,23,W012,2025-01-21
03734,026,152,W009,
03735,009,62,W016,
03736,009,449,W003,
03737,018,409,W020,
03738,011,259,W027,
03739,017,88,W004,
03740,026,139,W043,
03741,015,147,W048,
03742,004,342,W038,
03743,010,435,W037,
03744,020,393,W027,
03745,001,442,W023,
03746,015,416,W038,
03747,004,318,W008,
03748,006,123,W034,
03749,011,39,W039,2025-01-27
03750,025,347,W046,
03751,002,495,W049,
03752,006,336,W011,
03753,022,250,W014,
03754,010,408,W035,
03755,016,382,W028,
03756,003,367,W045,
03757,026,91,W020,
03758,020,369,W007,
03759,021,496,W029,
03760,022,11,W040,2025-02-09
03761,014,27,W008,2025-01-29
03762,007,171,W036,
03763,019,219,W017,
03764,008,384,W005,
03765,020,248,W036,
03766,004,115,W050,
03767,007,346,W042,
03768,013,127,W009,
03769,006,425,W030,
03770,023,260,W038,
03771,024,287,W020,
03772,015,14,W038,2025-01-28
03773,013,137,W019,
03774,009,467,W041,
03775,025,363,W024,
03776,002,355,W040,
03777,004,172,W011,
03778,015,98,W009,
03779,007,443,W049,
03780,021,383,W020,
03781,023,294,W041,
03782,020,195,W019,
03783,001,173,W033,
03784,020,70,W005,
03785,015,415,W020,
03786,005,105,W039,
03787,022,496,W025,
03788,013,25,W049,2025-02-15
03789,014,113,W036,
03790,014,43,W037,2025-02-05
03791,017,419,W041,
03792,010,471,W038,
03793,019,405,W007,
03794,018,112,W001,
03795,014,213,W013,
03796,006,464,W016,
03797,005,52,W008,
03798,018,470,W035,
03799,001,149,W001,
03800,015,181,W022,
03801,006,411,W029,
03802,009,19,W033,2025-01-19
03803,014,311,W044,
03804,016,33,W035,2025-01-24
03805,001,20,W016,2025-01-27
03806,026,40,W014,2025-01-26
03807,015,383,W022,
03808,005,492,W023,
03809,014,228,W016,
03810,022,79,W029,
03811,010,149,W019,
03812,012,219,W019,
03813,015,90,W043,
03814,005,40,W019,2025-01-27
03815,025,490,W017,
03816,016,389,W033,
03817,011,408,W016,
03818,005,473,W032,
03819,002,397,W034,
03820,016,231,W026,
03821,006,9,W031,2025-02-07
03822,024,10,W027,2025-02-01
03823,005,333,W034,
03824,011,436,W037,
03825,025,390,W043,
03826,022,125,W014,
03827,022,359,W005,
03828,011,486,W020,
03829,023,177,W016,
03830,003,378,W021,
03831,020,157,W018,
03832,025,390,W026,
03833,019,457,W027,
03834,020,315,W050,
03835,017,346,W023,
03836,012,161,W032,
03837,007,316,W036,
03838,025,416,W048,
03839,012,260,W014,
03840,022,118,W035,
03841,011,104,W005,
03842,019,405,W017,
03843,014,117,W046,
03844,021,370,W027,
03845,015,405,W001,
03846,008,313,W006,
03847,024,343,W047,
03848,025,121,W034,
03849,015,162,W014,
03850,018,390,W021,
03851,023,445,W043,
03852,025,429,W050,
03853,006,491,W047,
03854,026,5,W017,2025-02-13
03855,014,375,W006,
03856,013,73,W012,
03857,003,166,W017,
03858,011,176,W036,
03859,004,228,W007,
03860,023,297,W016,
03861,026,141,W045,
03862,023,280,W009,
03863,005,375,W036,
03864,025,499,W020,
03865,004,181,W033,
03866,016,382,W008,
03867,004,243,W011,
03868,012,65,W020,
03869,021,489,W038,
03870,019,438,W005,
03871,014,368,W013,
03872,014,88,W045,
03873,015,242,W013,
03874,013,86,W002,
03875,003,204,W010,
03876,002,158,W010,
03877,018,113,W004,
03878,012,60,W030,
03879,021,428,W011,
03880,005,115,W043,
03881,003,248,W020,
03882,021,41,W009,2025-01-23
03883,023,487,W006,
03884,024,213,W041,
03885,005,478,W005,
03886,010,218,W035,
03887,023,12,W045,2025-02-01
03888,011,304,W041,
03889,024,216,W020,
03890,022,405,W007,
03891,026,396,W007,
03892,021,24,W040,2025-01-21
03893,003,391,W005,
03894,015,439,W022,
03895,001,196,W003,
03896,016,483,W017,
03897,012,57,W041,
03898,008,387,W025,
03899,023,224,W049,
03900,006,269,W007,
03901,015,238,W016,
03902,009,138,W031,
03903,023,81,W031,
03904,008,247,W014,
03905,010,191,W008,
03906,019,301,W018,
03907,009,40,W025,2025-02-05
03908,002,489,W018,
03909,016,269,W011,
03910,015,252,W005,
03911,011,273,W003,
03912,005,314,W004,
03913,026,320,W048,
03914,019,196,W033,
03915,018,442,W009,
03916,017,466,W038,
03917,004,34,W041,2025-01-30
03918,025,447,W013,
03919,003,158,W015,
03920,008,217,W047,
03921,024,158,W020,
03922,021,170,W035,
03923,016,76,W043,
03924,002,377,W002,
03925,018,483,W032,
03926,006,389,W028,
03927,017,286,W028,
03928,002,298,W006,
03929,005,387,W021,
03930,018,163,W045,
03931,010,61,W041,
03932,025,222,W043,
03933,014,384,W034,
03934,002,315,W024,
03935,006,419,W032,
03936,006,3,W010,2025-02-12
03937,009,123,W018,
03938,014,466,W009,
03939,015,290,W033,
03940,017,44,W017,2025-01-30
03941,016,52,W026,
03942,010,66,W027,
03943,008,302,W033,
03944,024,469,W036,
03945,006,34,W027,2025-02-10
03946,001,407,W029,
03947,023,141,W002,
03948,018,425,W042,
03949,007,478,W019,
03950,015,444,W042,
03951,013,189,W037,
03952,011,308,W034,
03953,009,365,W031,
03954,016,402,W014,
03955,013,194,W010,
03956,007,400,W012,
03957,011,410,W042,
03958,017,272,W047,
03959,010,294,W044,
03960,012,474,W021,
03961,016,390,W032,
03962,021,193,W020,
03963,004,16,W029,2025-01-29
03964,011,118,W004,
03965,015,76,W043,
03966,014,464,W007,
03967,017,464,W038,
03968,004,287,W010,
03969,015,387,W038,
03970,011,90,W028,
03971,017,96,W013,
03972,004,74,W045,
03973,021,292,W023,
03974,006,468,W026,
03975,025,361,W001,
03976,023,389,W039,
03977,011,286,W007,
03978,015,4,W032,2025-02-07
03979,007,261,W047,
03980,026,488,W001,
03981,018,205,W050,
03982,026,342,W040,
03983,016,5,W002,2025-01-19
03984,024,169,W043,
03985,009,197,W049,
03986,008,166,W010,
03987,004,145,W004,
03988,002,293,W011,
03989,010,189,W021,
03990,025,163,W002,
03991,008,109,W044,
03992,020,174,W023,
03993,006,323,W043,
03994,018,264,W005,
03995,009,297,W013,
03996,013,244,W020,
03997,022,200,W033,
03998,023,217,W010,
03999,008,195,W014,
04000,022,355,W032,
04001,018,31,W046,2025-01-28
04002,020,127,W035,
04003,023,310,W038,
04004,019,348,W018,
04005,023,41,W011,2025-02-13
04006,002,294,W042,
04007,011,353,W012,
04008,025,292,W025,
04009,009,287,W037,
04010,010,312,W009,
04011,023,31,W018,2025-02-14
04012,018,147,W024,
04013,020,84,W022,
04014,007,395,W024,
04015,015,289,W001,
04016,022,437,W039,
04017,025,8,W048,2025-01-19
04018,011,245,W011,
04019,022,108,W025,
04020,022,459,W042,
04021,026,474,W028,
04022,022,420,W040,
04023,001,211,W030,
04024,012,96,W018,
04025,025,33,W013,2025-02-09
04026,014,234,W038,
04027,011,442,W036,
04028,013,175,W007,
04029,025,457,W032,
04030,012,314,W001,
04031,020,256,W017,
04032,014,230,W003,
04033,021,403,W044,
04034,004,171,W039,
04035,022,85,W033,
04036,001,472,W029,
04037,004,209,W022,
04038,017,99,W012,
04039,003,241,W002,
04040,003,19,W010,2025-02-13
04041,014,160,W025,
04042,011,376,W031,
04043,010,479,W049,
04044,009,63,W029,
04045,009,380,W020,
04046,026,378,W023,
04047,017,121,W023,
04048,006,171,W032,
04049,023,331,W029,
04050,019,290,W026,
04051,007,424,W008,
04052,012,291,W001,
04053,001,253,W009,
04054,021,177,W025,
04055,007,122,W009,
04056,026,356,W009,
04057,014,203,W022,
04058,014,370,W023,
04059,014,297,W050,
04060,009,202,W017,
04061,002,154,W029,
04062,003,218,W044,
04063,020,133,W011,
04064,025,236,W037,
04065,002,456,W009,
04066,020,405,W002,
04067,023,241,W031,
04068,006,140,W042,
04069,002,130,W028,
04070,020,174,W009,
04071,013,303,W044,
04072,023,416,W036,
04073,004,188,W049,
04074,019,8,W016,2025-01-23
04075,008,384,W038,
04076,015,147,W029,
04077,010,145,W034,
04078,006,251,W027,
04079,017,244,W011,
04080,008,263,W017,
04081,002,454,W018,
04082,009,460,W035,
04083,009,375,W048,
04084,009,276,W030,
04085,018,224,W011,
04086,003,366,W023,
04087,001,274,W041,
04088,005,234,W021,
04089,001,42,W012,2025-02-08
04090,018,291,W025,
04091,023,86,W007,
04092,001,87,W042,
04093,026,315,W047,
04094,025,268,W041,
04095,003,301,W017,
04096,026,413,W005,
04097,018,210,W035,
04098,015,193,W011,
04099,001,10,W049,2025-02-07
04100,022,77,W035,
04101,025,443,W045,
04102,017,35,W005,2025-01-27
04103,005,109,W014,
04104,010,30,W003,2025-02-05
04105,020,308,W031,
04106,014,204,W017,
04107,024,159,W020,
04108,004,55,W025,
04109,003,438,W015,
04110,017,375,W001,
04111,001,63,W007,
04112,010,457,W016,
04113,013,201,W024,
04114,001,416,W011,
04115,001,262,W032,
04116,015,177,W044,
04117,020,237,W003,
04118,005,229,W018,
04119,016,89,W006,
04120,007,389,W002,
04121,019,17,W010,2025-02-07
04122,007,121,W027,
04123,021,31,W040,2025-02-02
04124,011,15,W026,2025-01-22
04125,026,50,W037,
04126,002,432,W001,
04127,005,345,W019,
04128,009,297,W032,
04129,019,104,W010,
04130,006,405,W003,
04131,019,384,W020,
04132,010,367,W014,
04133,006,303,W049,
04134,018,45,W027,2025-02-14
04135,006,55,W041,
04136,017,156,W019,
04137,017,241,W024,
04138,008,155,W042,
04139,005,110,W007,
04140,021,56,W016,
04141,007,419,W026,
04142,025,438,W019,
04143,009,270,W044,
04144,025,499,W017,
04145,024,3,W041,2025-02-14
04146,012,183,W048,
04147,025,235,W020,
04148,024,265,W018,
04149,023,29,W041,2025-01-22
04150,026,93,W027,
04151,007,471,W020,
04152,015,489,W039,
04153,024,302,W012,
04154,001,391,W019,
04155,002,236,W002,
04156,002,79,W050,
04157,012,2,W034,2025-02-12
04158,011,448,W037,
04159,004,436,W020,
04160,025,211,W050,
04161,007,459,W013,
04162,008,286,W004,
04163,009,176,W047,
04164,004,324,W028,
04165,011,150,W049,
04166,016,82,W027,
04167,008,294,W031,
04168,008,67,W005,
04169,019,159,W010,
04170,014,18,W040,2025-02-10
04171,001,439,W040,
04172,015,130,W044,
04173,007,85,W027,
04174,023,17,W011,2025-01-26
04175,001,142,W019,
04176,002,314,W024,
04177,004,322,W019,
04178,025,69,W025,
04179,014,109,W001,
04180,008,204,W023,
04181,013,152,W030,
04182,019,197,W039,
04183,005,406,W043,
04184,024,50,W036,
04185,015,356,W022,
04186,026,106,W043,
04187,017,12,W010,2025-02-09
04188,011,280,W015,
04189,019,149,W005,
04190,016,62,W011,
04191,001,476,W002,
04192,018,225,W023,
04193,009,38,W029,2025-01-21
04194,011,10,W014,2025-02-05
04195,020,73,W032,
04196,016,153,W028,
04197,008,434,W001,
04198,013,95,W029,
04199,019,147,W013,
04200,001,289,W005,
04201,013,438,W017,
04202,018,269,W032,
04203,016,102,W006,
04204,018,94,W044,
04205,020,44,W006,2025-01-21
04206,007,242,W015,
04207,013,339,W013,
04208,013,228,W015,
04209,023,5,W043,2025-02-05
04210,007,100,W050,
04211,024,208,W026,
04212,018,5,W048,2025-01-29
04213,017,127,W030,
04214,010,33,W012,2025-01-29
04215,024,372,W016,
04216,011,216,W048,
04217,011,392,W030,
04218,015,309,W024,
04219,025,158,W035,
04220,010,336,W025,
04221,018,482,W017,
04222,008,405,W038,
04223,024,483,W025,
04224,025,479,W047,
04225,013,232,W041,
04226,021,119,W027,
04227,021,323,W026,
04228,015,122,W006,
04229,009,66,W044,
04230,004,99,W043,
04231,002,82,W042,
04232,016,292,W014,
04233,014,366,W019,
04234,016,138,W042,
04235,023,405,W012,
04236,005,259,W046,
04237,020,492,W043,
04238,015,241,W045,
04239,015,45,W049,2025-01-20
04240,016,396,W010,
04241,010,475,W014,
04242,004,27,W019,2025-02-04
04243,025,464,W026,
04244,015,185,W006,
04245,007,141,W028,
04246,004,470,W007,
04247,026,155,W022,
04248,006,394,W025,
04249,009,258,W039,
04250,020,386,W038,
04251,007,411,W046,
04252,017,90,W027,
04253,016,285,W023,
04254,004,158,W003,
04255,020,274,W025,
04256,017,21,W026,2025-02-13
04257,026,201,W013,
04258,007,475,W010,
04259,020,150,W002,
04260,002,231,W021,
04261,003,88,W008,
04262,007,227,W032,
04263,013,68,W007,
04264,023,326,W007,
04265,008,167,W044,
04266,021,499,W006,
04267,018,143,W048,
04268,006,162,W010,
04269,014,357,W038,
04270,024,118,W015,
04271,010,386,W044,
04272,013,59,W029,
04273,013,431,W013,
04274,023,45,W042,2025-01-31
04275,026,454,W011,
04276,013,315,W016,
04277,010,427,W025,
04278,011,66,W013,
04279,013,25,W017,2025-02-16
04280,006,214,W044,
04281,012,444,W003,
04282,013,404,W047,
04283,025,384,W042,
04284,017,431,W004,
04285,014,108,W008,
04286,019,364,W039,
04287,008,380,W002,
04288,011,335,W025,
04289,006,379,W041,
04290,014,2,W012,2025-02-01
04291,020,304,W006,
04292,019,226,W009,
04293,005,334,W028,
04294,008,370,W032,
04295,011,463,W045,
04296,016,498,W020,
04297,010,129,W028,
04298,013,283,W036,
04299,024,119,W006,
04300,003,342,W039,
04301,010,490,W031,
04302,008,197,W012,
04303,002,363,W023,
04304,002,41,W037,2025-02-12
04305,004,412,W022,
04306,020,389,W020,
04307,017,342,W007,
04308,022,389,W010,
04309,011,191,W014,
04310,010,488,W020,
04311,014,185,W047,
04312,022,372,W037,
04313,017,321,W022,
04314,012,191,W036,
04315,025,252,W009,
04316,021,285,W046,
04317,021,198,W035,
04318,010,41,W040,2025-01-21
04319,003,161,W040,
04320,005,475,W017,
04321,008,311,W025,
04322,021,281,W012,
04323,010,158,W040,
04324,008,441,W012,
04325,010,412,W031,
04326,023,24,W015,2025-01-28
04327,023,124,W004,
04328,024,245,W027,
04329,014,444,W036,
04330,024,149,W039,
04331,013,371,W039,
04332,017,261,W050,
04333,011,59,W038,
04334,022,130,W010,
04335,011,149,W035,
04336,002,340,W013,
04337,001,86,W018,
04338,024,198,W022,
04339,017,466,W045,
04340,023,31,W010,2025-02-13
04341,024,383,W009,
04342,018,119,W043,
04343,021,368,W001,
04344,019,483,W042,
04345,005,77,W026,
04346,004,394,W042,
04347,022,92,W009,
04348,001,188,W042,
04349,025,248,W025,
04350,005,22,W019,2025-02-03
04351,013,336,W003,
04352,022,285,W010,
04353,024,340,W034,
04354,011,302,W020,
04355,016,342,W008,
04356,017,386,W043,
04357,020,277,W019,
04358,009,86,W023,
04359,018,488,W008,
04360,024,272,W043,
04361,008,196,W040,
04362,021,447,W038,
04363,010,225,W005,
04364,012,413,W001,
04365,013,43,W039,2025-02-15
04366,013,180,W022,
04367,018,18,W002,2025-02-02
04368,016,30,W017,2025-01-24
04369,011,454,W012,
04370,024,136,W007,
04371,015,500,W034,
04372,012,86,W027,
04373,013,2,W015,2025-01-26
04374,012,119,W017,
04375,023,297,W018,
04376,025,462,W032,
04377,006,384,W048,
04378,002,195,W027,
04379,018,419,W037,
04380,021,479,W030,
04381,018,341,W001,
04382,023,75,W005,
04383,011,158,W031,
04384,006,211,W022,
04385,005,478,W015,
04386,010,246,W036,
04387,012,417,W026,
04388,021,442,W045,
04389,020,24,W050,2025-02-06
04390,018,79,W022,
04391,022,301,W030,
04392,012,75,W040,
04393,021,62,W028,
04394,023,218,W025,
04395,012,64,W037,
04396,023,161,W045,
04397,013,146,W045,
04398,019,95,W028,
04399,022,24,W045,2025-02-10
04400,019,198,W007,
04401,013,190,W033,
04402,005,209,W003,
04403,015,90,W020,
04404,024,113,W035,
04405,017,135,W008,
04406,026,264,W008,
04407,018,63,W042,
04408,012,32,W016,2025-01-28
04409,022,347,W038,
04410,024,460,W041,
04411,022,168,W046,
04412,010,142,W016,
04413,006,71,W048,
04414,017,298,W030,
04415,010,202,W021,
04416,025,254,W026,
04417,004,30,W034,2025-01-19
04418,025,181,W036,
04419,003,127,W016,
04420,010,470,W022,
04421,007,340,W032,
04422,016,147,W017,
04423,014,268,W013,
04424,025,286,W019,
04425,022,359,W027,
04426,011,115,W021,
04427,016,215,W001,
04428,004,31,W038,2025-02-08
04429,026,246,W029,
04430,005,208,W006,
04431,019,500,W036,
04432,001,313,W035,
04433,002,114,W025,
04434,006,417,W030,
04435,013,262,W038,
04436,018,396,W009,
04437,019,409,W038,
04438,019,3,W031,2025-02-11
04439,008,329,W043,
04440,010,431,W040,
04441,012,284,W029,
04442,018,480,W036,
04443,023,310,W036,
04444,018,416,W050,
04445,017,203,W029,
04446,024,420,W027,
04447,018,197,W003,
04448,025,387,W017,
04449,009,322,W032,
04450,023,123,W027,
04451,006,263,W009,
04452,013,273,W012,
04453,012,431,W007,
04454,009,495,W026,
04455,007,283,W030,
04456,015,44,W018,2025-01-19
04457,008,164,W024,
04458,009,53,W023,
04459,010,12,W013,2025-02-04
04460,010,310,W011,
04461,001,411,W014,
04462,003,159,W019,
04463,007,337,W002,
04464,021,479,W018,
04465,025,88,W003,
04466,013,264,W012,
04467,004,198,W048,
04468,009,238,W033,
04469,014,94,W046,
04470,006,202,W007,
04471,003,379,W042,
04472,003,348,W029,
04473,011,424,W034,
04474,009,243,W031,
04475,011,339,W018,
04476,018,459,W037,
04477,006,227,W020,
04478,026,178,W008,
04479,008,296,W039,
04480,021,409,W040,
04481,017,76,W011,
04482,021,331,W042,
04483,006,319,W043,
04484,021,383,W036,
04485,010,275,W047,
04486,023,15,W010,2025-02-04
04487,012,123,W018,
04488,019,166,W038,
04489,009,56,W001,
04490,013,437,W010,
04491,024,14,W048,2025-02-08
04492,004,45,W027,2025-02-12
04493,008,137,W038,
04494,017,43,W036,2025-01-29
04495,013,379,W039,
04496,007,332,W019,
04497,017,463,W036,
04498,003,85,W007,
04499,022,195,W034,
04500,022,145,W036,
04501,016,190,W007,
04502,017,73,W038,
04503,011,255,W026,
04504,013,193,W038,
04505,023,258,W012,
04506,013,418,W033,
04507,007,297,W026,
04508,014,69,W026,
04509,004,39,W034,2025-02-14
04510,008,389,W001,
04511,018,457,W035,
04512,012,452,W038,
04513,017,489,W015,
04514,006,137,W006,
04515,007,25,W044,2025-02-07
04516,003,74,W026,
04517,007,279,W037,
04518,002,261,W031,
04519,019,11,W038,2025-02-12
04520,005,216,W001,
04521,011,383,W048,
04522,004,148,W004,
04523,022,489,W003,
04524,005,361,W019,
04525,006,228,W003,
04526,019,32,W026,2025-02-01
04527,005,105,W033,
04528,002,455,W048,
04529,020,63,W026,
04530,006,350,W017,
04531,002,461,W020,
04532,002,84,W024,
04533,001,355,W021,
04534,016,339,W013,
04535,014,80,W017,
04536,003,440,W029,
04537,003,281,W022,
04538,025,163,W030,
04539,022,393,W019,
04540,017,267,W017,
04541,019,176,W011,
04542,024,363,W035,
04543,014,394,W031,
04544,025,369,W033,
04545,007,56,W015,
04546,011,113,W046,
04547,026,375,W014,
04548,017,178,W002,
04549,008,470,W004,
04550,014,87,W022,
04551,018,284,W016,
04552,003,175,W005,
04553,013,447,W032,
04554,008,423,W010,
04555,008,295,W049,
04556,013,207,W004,
04557,025,314,W047,
04558,020,31,W025,2025-01-27
04559,013,133,W043,
04560,019,469,W045,
04561,009,407,W029,
04562,016,230,W042,
04563,009,118,W027,
04564,003,499,W033,
04565,013,27,W007,2025-02-09
04566,003,393,W004,
04567,025,329,W029,
04568,002,492,W002,
04569,015,133,W045,
04570,022,50,W002,
04571,013,258,W015,
04572,019,124,W016,
04573,001,35,W050,2025-02-03
04574,012,196,W010,
04575,023,346,W019,
04576,009,385,W044,
04577,005,208,W042,
04578,018,14,W031,2025-02-17
04579,022,276,W043,
04580,007,18,W004,2025-02-09
04581,025,41,W005,2025-02-13
04582,009,131,W001,
04583,024,409,W042,
04584,025,31,W027,2025-01-22
04585,016,288,W022,
04586,011,104,W033,
04587,005,290,W002,
04588,003,34,W027,2025-02-07
04589,007,468,W042,
04590,015,376,W004,
04591,001,150,W046,
04592,026,341,W048,
04593,023,465,W025,
04594,020,92,W039,
04595,015,41,W012,2025-02-09
04596,017,140,W024,
04597,011,319,W014,
04598,015,389,W039,
04599,009,9,W031,2025-02-17
04600,006,21,W040,2025-01-28
04601,018,143,W002,
04602,023,217,W009,
04603,010,476,W014,
04604,022,169,W035,
04605,006,399,W048,
04606,004,172,W012,
04607,007,409,W017,
04608,022,460,W049,
04609,016,335,W050,
04610,009,331,W027,
04611,025,246,W005,
04612,026,422,W003,
04613,020,399,W007,
04614,016,456,W020,
04615,016,489,W020,
04616,002,269,W016,
04617,018,410,W047,
04618,025,410,W040,
04619,026,198,W012,
04620,017,84,W033,
04621,013,205,W001,
04622,017,222,W033,
04623,018,421,W046,
04624,024,195,W047,
04625,019,273,W027,
04626,002,32,W036,2025-02-04
04627,018,32,W041,2025-01-31
04628,019,92,W007,
04629,018,139,W002,
04630,023,355,W012,
04631,012,194,W011,
04632,025,243,W013,
04633,018,218,W032,
04634,006,140,W033,
04635,024,118,W026,
04636,005,246,W021,
04637,025,390,W040,
04638,012,181,W016,
04639,011,341,W007,
04640,024,178,W028,
04641,023,30,W022,2025-02-06
04642,026,482,W014,
04643,014,434,W025,
04644,002,132,W036,
04645,012,226,W036,
04646,008,379,W003,
04647,011,90,W043,
04648,012,117,W014,
04649,003,297,W018,
04650,018,391,W018,
04651,020,189,W003,
04652,026,242,W032,
04653,021,92,W020,
04654,005,252,W034,
04655,004,250,W021,
04656,011,491,W019,
04657,020,193,W049,
04658,010,69,W045,
04659,008,141,W001,
04660,020,448,W005,
04661,013,386,W044,
04662,006,255,W020,
04663,021,186,W002,
04664,014,377,W026,
04665,008,6,W039,2025-01-30
04666,024,488,W010,
04667,024,329,W049,
04668,012,365,W031,
04669,009,110,W023,
04670,010,64,W008,
04671,026,52,W028,
04672,026,359,W009,
04673,013,190,W036,
04674,005,214,W029,
04675,010,203,W016,
04676,020,163,W015,
04677,002,364,W002,
04678,008,309,W022,
04679,017,481,W016,
04680,018,3,W044,2025-01-27
04681,009,6,W036,2025-01-20
04682,009,55,W044,
04683,007,149,W004,
04684,007,188,W032,
04685,003,160,W021,
04686,004,494,W034,
04687,014,53,W020,
04688,022,297,W030,
04689,020,434,W044,
04690,012,15,W040,2025-02-07
04691,006,190,W036,
04692,016,231,W002,
04693,016,181,W050,
04694,008,237,W040,
04695,014,192,W050,
04696,008,305,W009,
04697,002,244,W025,
04698,013,390,W035,
04699,023,355,W039,
04700,015,270,W015,
04701,013,81,W013,
04702,005,135,W010,
04703,016,419,W044,
04704,014,235,W036,
04705,013,140,W019,
04706,002,174,W046,
04707,019,32,W017,2025-01-19
04708,018,393,W034,
04709,016,400,W017,
04710,021,248,W024,
04711,003,177,W020,
04712,014,10,W027,2025-01-28
04713,001,36,W048,2025-02-08
04714,017,41,W006,2025-02-13
04715,025,134,W003,
04716,025,382,W041,
04717,016,113,W039,
04718,024,211,W033,
04719,015,88,W002,
04720,009,239,W044,
04721,001,187,W046,
04722,011,61,W024,
04723,020,247,W026,
04724,017,342,W007,
04725,020,97,W033,
04726,008,442,W015,
04727,011,45,W037,2025-02-07
04728,018,68,W042,
04729,010,213,W029,
04730,007,111,W012,
04731,006,314,W015,
04732,022,366,W050,
04733,004,197,W024,
04734,019,449,W040,
04735,013,203,W003,
04736,017,336,W034,
04737,004,212,W003,
04738,001,177,W022,
04739,021,264,W016,
04740,004,152,W015,
04741,016,329,W013,
04742,012,363,W021,
04743,019,260,W033,
04744,022,20,W014,2025-02-01
04745,021,107,W050,
04746,016,306,W022,
04747,024,281,W040,
04748,021,473,W005,
04749,009,268,W013,
04750,014,467,W041,
04751,023,324,W036,
04752,018,17,W028,2025-01-26
04753,007,27,W039,2025-01-28
04754,020,256,W049,
04755,006,351,W001,
04756,025,494,W039,
04757,006,5,W017,2025-01-27
04758,003,117,W034,
04759,007,290,W003,
04760,024,402,W045,
04761,015,195,W013,
04762,012,30,W018,2025-02-09
04763,007,269,W018,
04764,018,479,W018,
04765,011,393,W020,
04766,021,405,W002,
04767,015,487,W025,
04768,026,368,W047,
04769,001,334,W035,
04770,004,324,W045,
04771,015,215,W034,
04772,002,155,W026,
04773,010,494,W010,
04774,017,6,W043,2025-01-28
04775,023,241,W007,
04776,008,374,W023,
04777,011,14,W040,2025-02-02
04778,002,149,W049,
04779,005,113,W006,
04780,022,223,W031,
04781,003,266,W034,
04782,021,40,W046,2025-02-01
04783,014,26,W014,2025-02-04
04784,015,410,W035,
04785,004,356,W027,
04786,011,319,W020,
04787,007,66,W002,
04788,009,294,W019,
04789,013,464,W046,
04790,005,216,W020,
04791,001,134,W017,
04792,024,91,W032,
04793,024,116,W030,
04794,019,172,W020,
04795,014,495,W021,
04796,013,237,W029,
04797,012,472,W005,
04798,025,472,W026,
04799,013,203,W011,
04800,007,73,W021,
04801,005,485,W011,
